player_id,x,y
87,82.31,0.0
87,66.21,16.93
87,55.41,8.89
87,75.4,13.77
87,68.16,15.56
87,57.41,15.1
87,72.92,27.59
87,81.36,12.37
87,76.27,14.08
87,76.37,26.63
87,79.76,32.86
87,52.01,11.81
87,73.33,6.37
87,77.12,6.91
87,69.09,16.96
87,63.22,9.76
87,64.3,0.0
87,70.19,24.35
87,85.89,20.97
87,93.85,24.61
87,91.2,26.79
87,53.71,14.1
87,61.79,14.87
87,82.55,23.07
87,90.91,0.0
87,61.43,8.12
87,76.38,11.35
87,59.29,22.14
87,77.59,6.08
87,65.64,4.17
87,76.38,7.26
87,58.25,17.17
87,52.76,11.25
87,105.0,0.0
87,74.9,0.0
87,101.75,13.5
87,93.62,13.87
87,52.74,12.3
87,78.7,6.82
87,57.17,20.66
87,70.15,16.06
87,49.5,15.68
87,53.54,16.07
87,62.89,29.57
87,66.91,0.73
87,74.5,7.37
87,60.53,8.3
87,75.94,25.83
87,88.76,7.89
87,77.56,3.28
87,73.12,10.84
87,78.44,13.15
87,55.35,25.16
87,86.38,7.82
87,58.43,4.44
87,94.17,1.99
87,84.02,8.21
87,81.24,40.2
87,81.8,16.21
87,73.98,18.58
87,63.78,12.0
87,61.76,13.51
87,96.77,20.65
87,75.34,18.19
87,59.51,15.84
87,80.72,12.18
87,78.46,8.12
87,69.72,16.67
87,62.33,12.92
87,83.56,35.46
87,86.3,23.56
87,78.19,4.58
87,74.93,0.0
87,63.83,7.62
87,80.24,0.08
87,65.75,6.96
87,57.46,1.33
87,88.63,8.4
87,60.61,8.53
87,49.34,13.62
87,91.02,9.72
87,51.32,2.07
87,68.93,25.36
87,59.76,16.43
87,64.59,6.01
87,102.91,2.25
87,72.68,0.0
87,78.68,0.0
87,84.28,23.52
87,65.59,22.35
87,87.98,5.57
87,78.89,27.03
87,83.8,18.78
87,64.58,14.24
87,79.77,21.48
87,73.88,18.8
87,88.69,13.69
87,66.98,9.36
87,100.42,10.82
87,78.4,0.0
87,72.37,3.19
87,70.85,31.8
87,73.91,2.9
87,65.83,0.0
87,82.67,21.94
87,73.85,14.73
87,99.27,15.35
87,68.37,10.27
87,72.43,22.02
87,68.35,28.83
87,98.3,6.26
87,55.21,18.96
87,75.22,24.3
87,78.07,5.64
87,59.34,28.61
87,105.0,24.27
87,61.9,0.0
87,74.44,29.54
87,95.89,0.0
87,69.12,4.44
87,75.87,19.52
87,69.52,23.46
87,73.31,13.09
87,88.06,5.07
87,68.52,9.14
87,39.49,7.84
87,73.57,21.25
87,74.82,7.54
87,76.54,4.83
87,71.62,0.0
87,62.79,5.46
87,70.81,10.7
87,96.95,0.0
87,73.45,0.0
87,82.49,22.78
87,60.56,1.0
87,70.21,0.0
87,60.99,29.26
88,80.57,8.02
88,91.05,8.07
88,85.48,17.46
88,69.52,2.45
88,60.15,5.67
88,57.32,12.17
88,72.18,25.64
88,59.7,12.89
88,63.63,12.71
88,72.02,0.36
88,92.17,30.65
88,54.36,24.18
88,74.39,25.42
88,57.73,0.0
88,66.77,15.87
88,86.09,1.68
88,62.97,20.49
88,70.58,15.54
88,75.83,17.71
88,83.12,4.12
88,66.88,0.56
88,90.39,4.95
88,68.21,15.39
88,80.3,9.34
88,71.53,14.78
88,83.63,0.74
88,100.36,11.93
88,70.39,27.35
88,73.79,15.66
88,68.38,16.34
88,66.38,16.43
88,64.91,6.37
88,73.76,29.95
88,63.9,15.93
88,64.29,13.95
88,32.85,19.56
88,92.0,22.35
88,95.37,0.0
88,82.43,12.62
88,62.64,36.59
88,57.57,30.21
88,53.66,10.83
88,82.31,20.01
88,90.45,8.41
88,76.16,15.89
88,85.15,6.96
88,79.78,6.77
88,63.98,5.49
88,87.12,30.51
88,86.29,6.72
88,61.12,24.56
88,84.49,7.25
88,72.08,5.99
88,70.61,16.28
88,79.08,0.0
88,78.68,19.31
88,85.55,10.5
88,62.96,5.94
88,81.35,3.58
88,58.92,33.68
88,71.68,11.62
88,72.54,11.16
88,86.61,21.6
88,74.12,2.74
88,70.6,24.48
88,92.54,11.61
88,68.42,0.0
88,67.88,6.16
88,49.61,0.0
88,71.18,12.89
88,61.78,3.27
88,70.74,2.06
88,77.12,15.21
88,59.89,12.48
88,63.3,25.3
88,53.21,24.81
88,67.37,12.68
88,61.72,17.5
88,101.87,0.0
88,93.55,19.66
88,91.44,16.52
88,57.17,22.49
88,71.69,8.63
88,58.36,8.73
88,97.96,8.8
88,84.8,27.78
88,60.32,15.11
88,78.8,0.0
88,54.73,19.09
88,72.23,6.9
88,71.72,23.93
88,83.62,17.93
88,86.84,25.64
88,74.26,23.43
88,71.09,22.31
88,31.94,24.48
88,94.31,20.97
88,65.45,4.37
88,75.33,0.0
88,103.37,2.87
88,58.48,20.04
88,74.28,0.0
88,80.46,11.83
88,88.2,9.08
88,74.02,25.46
88,89.28,10.71
88,68.6,7.95
88,81.07,26.48
88,79.38,10.99
88,72.82,9.21
88,78.21,6.62
88,62.63,15.14
88,70.12,8.35
88,57.27,8.39
88,68.26,27.95
88,88.8,12.54
88,79.47,7.07
88,78.0,1.05
88,53.21,14.18
88,78.16,5.84
88,73.18,7.95
88,80.99,2.63
88,91.98,14.17
88,68.68,0.0
88,69.9,16.53
88,85.94,5.99
88,66.16,19.88
88,75.14,17.34
88,48.04,13.14
88,70.0,21.31
88,90.97,29.13
88,78.36,25.95
88,85.69,0.0
88,86.43,5.34
88,91.54,6.69
88,69.49,19.02
88,86.25,6.26
88,103.22,5.82
88,73.66,3.92
88,56.84,15.29
88,66.27,18.98
88,80.09,0.0
88,52.4,6.34
88,64.09,0.0
88,69.71,0.0
88,75.43,17.33
88,97.35,15.47
88,82.94,13.9
88,59.52,29.46
88,105.0,0.0
88,73.79,0.0
88,52.15,0.0
88,60.5,0.0
88,60.58,5.25
88,56.48,18.41
88,80.67,15.26
88,39.33,23.3
88,86.77,16.08
88,84.59,7.56
88,68.07,6.21
88,85.9,16.81
88,59.79,0.0
88,63.05,0.0
88,81.14,16.29
88,71.28,14.58
88,65.87,29.26
88,72.52,19.66
88,91.14,15.4
88,90.64,8.57
88,79.54,3.08
88,69.38,8.92
88,80.78,22.51
88,62.79,17.1
88,89.2,22.28
88,86.36,13.17
88,99.11,2.11
88,63.57,24.77
88,61.96,23.77
88,81.17,14.04
88,70.44,18.12
88,86.99,17.51
88,91.13,6.85
88,96.14,9.14
88,74.76,1.99
88,85.45,9.1
88,67.28,23.34
88,76.82,21.25
88,73.31,18.14
88,72.61,22.55
88,97.71,7.98
88,56.55,0.0
88,73.94,10.27
88,74.7,11.15
88,82.36,19.43
88,59.74,17.63
88,70.11,23.12
88,66.26,0.0
88,44.73,3.22
88,89.11,11.0
88,54.89,17.27
88,53.16,35.04
88,86.32,1.25
88,69.65,4.19
88,70.1,7.34
88,70.34,3.8
88,87.97,2.23
88,66.83,12.51
88,81.74,22.82
88,59.16,13.31
88,78.29,2.54
88,85.73,9.84
88,92.27,0.58
88,53.86,22.81
88,70.14,28.18
88,94.78,0.0
88,85.98,14.52
88,71.41,3.44
88,74.05,12.69
88,77.86,11.06
88,69.15,0.0
88,81.11,25.3
88,80.38,10.33
88,59.51,6.83
88,67.63,13.28
88,68.1,2.42
88,70.68,9.98
88,77.51,0.0
88,76.35,0.0
88,64.64,1.33
88,91.42,6.14
88,74.07,0.0
88,93.03,6.53
88,92.72,6.13
88,60.23,11.32
88,67.63,18.76
88,68.58,30.83
88,78.07,16.71
88,83.44,1.17
88,75.91,19.33
88,66.84,27.41
88,95.47,0.0
88,68.3,0.29
88,83.64,0.0
88,73.52,5.79
88,73.15,16.11
88,82.76,28.32
88,94.06,21.81
88,77.96,16.24
88,67.65,12.5
88,93.24,16.31
88,80.42,16.95
88,76.21,26.34
88,87.36,11.77
88,78.19,14.88
88,105.0,7.51
88,74.02,13.25
88,88.95,9.18
88,79.75,0.0
88,79.7,21.61
89,41.2,47.11
89,28.14,31.53
89,32.46,17.31
89,27.18,40.2
89,22.86,44.75
89,36.78,27.87
89,36.66,31.76
89,41.99,9.64
89,29.96,32.29
89,14.4,20.25
89,44.4,39.69
89,20.45,37.68
89,20.23,34.17
89,23.08,48.55
89,7.33,36.65
89,27.17,36.13
89,38.05,37.54
89,24.36,27.59
89,47.4,44.91
89,46.59,23.92
89,41.56,38.65
89,4.85,47.41
89,48.64,22.71
89,26.92,19.23
89,51.82,22.51
89,22.15,53.99
89,28.18,27.3
89,31.17,20.79
89,17.88,38.03
89,8.93,4.04
89,0.0,23.5
89,68.39,49.55
89,8.31,23.49
89,8.49,31.13
89,37.44,37.24
89,11.49,37.24
89,9.08,28.14
89,0.0,40.01
89,33.81,49.91
89,16.09,22.32
89,38.36,28.67
89,29.01,32.84
89,31.11,41.7
89,24.11,34.36
89,26.41,32.6
89,18.37,16.96
89,19.6,21.54
89,15.77,36.12
89,49.68,28.35
89,24.85,30.24
89,0.56,33.32
89,33.36,59.76
89,19.55,28.53
89,29.42,49.26
89,26.5,48.45
89,49.37,42.84
89,25.01,24.68
89,40.61,35.51
89,39.24,29.7
89,12.23,56.16
89,32.44,38.52
89,20.14,31.66
89,14.29,53.63
89,14.34,30.12
89,40.68,40.07
89,64.36,41.73
89,19.53,37.82
89,32.8,32.83
89,34.04,43.21
89,23.11,27.07
89,48.3,46.25
89,58.56,30.9
89,22.23,48.72
89,52.55,45.51
89,22.89,40.04
89,17.39,33.01
89,28.19,46.13
89,41.3,40.28
89,28.65,0.0
89,39.59,25.01
89,32.95,35.86
89,47.59,37.08
89,36.9,41.78
89,49.9,51.04
89,18.85,40.45
89,27.36,11.07
89,29.98,36.17
89,18.9,47.37
89,16.91,35.23
89,34.97,36.24
89,38.65,28.56
89,31.46,44.44
89,43.77,30.12
89,15.66,40.52
89,24.92,38.71
89,14.66,34.6
89,31.81,39.33
89,36.34,36.22
89,47.44,48.05
89,14.7,41.44
89,34.84,45.44
89,48.67,25.6
89,16.98,24.91
89,13.93,34.69
89,10.83,42.24
89,38.12,39.85
89,20.57,25.74
89,36.21,42.59
89,27.19,27.09
89,53.41,41.41
89,40.24,37.15
89,19.55,31.52
89,26.07,28.1
89,40.24,35.46
89,16.11,34.91
89,45.37,22.49
89,26.75,40.62
89,40.52,46.72
89,27.45,43.47
89,23.19,37.47
89,21.06,29.05
89,52.52,35.42
89,26.16,32.55
89,70.05,35.37
89,31.97,44.3
89,18.94,32.81
89,9.39,13.79
89,46.03,42.8
89,27.48,38.37
89,40.69,35.65
89,60.19,21.08
89,38.69,24.84
89,34.38,26.13
89,45.94,27.58
89,40.45,28.61
89,13.58,21.0
89,47.32,57.67
89,29.4,50.52
89,50.04,37.05
89,36.59,33.63
90,38.38,22.3
90,51.22,54.33
90,45.63,38.58
90,44.5,53.87
90,45.85,30.98
90,46.89,60.52
90,50.74,34.88
90,50.81,46.61
90,66.7,34.36
90,37.51,35.81
90,60.57,32.73
90,34.02,28.58
90,51.08,44.78
90,61.56,33.9
90,55.4,43.13
90,43.89,43.94
90,51.7,49.56
90,69.48,38.63
90,40.31,17.38
90,55.37,30.48
90,60.55,33.72
90,42.96,34.14
90,70.56,48.5
90,74.95,46.5
90,62.22,32.41
90,62.25,60.73
90,25.53,30.16
90,30.83,31.06
90,46.9,21.98
90,39.45,16.85
90,56.14,21.02
90,10.98,45.15
90,56.05,42.16
90,45.72,24.28
90,40.96,35.1
90,72.79,42.87
90,44.0,11.63
90,26.98,53.49
90,53.94,45.58
90,52.97,42.92
90,45.74,47.22
90,78.57,11.54
90,50.73,31.6
90,61.19,47.84
90,52.2,33.92
90,64.52,42.17
90,43.7,49.93
90,34.18,41.74
90,57.95,31.17
90,51.89,40.33
90,58.34,15.62
90,39.98,39.39
90,54.24,42.25
90,27.27,35.66
90,41.76,46.78
90,38.84,37.06
90,54.45,35.62
90,41.71,54.16
90,30.15,23.46
90,40.61,49.31
90,55.78,48.44
90,49.7,43.3
90,38.31,29.55
90,58.91,37.77
90,68.35,25.15
90,59.81,27.82
90,18.0,35.45
90,51.08,24.28
90,46.16,31.43
90,21.54,21.88
90,31.22,41.18
90,58.39,51.98
90,50.41,58.17
90,49.05,22.63
90,39.55,24.56
90,62.07,33.45
90,32.01,43.05
90,36.46,32.99
90,43.87,45.85
90,28.17,41.11
90,36.54,15.81
90,61.8,35.86
90,37.02,21.62
90,58.15,29.04
90,56.25,30.72
90,45.81,43.4
90,29.55,34.92
90,48.82,30.12
90,20.56,58.3
90,41.12,25.41
90,51.16,38.4
90,59.3,42.58
90,46.03,37.08
90,40.1,25.35
90,39.06,24.79
90,41.91,42.05
90,56.11,46.72
90,52.55,34.65
90,47.71,20.73
90,56.19,35.33
90,48.01,51.88
90,30.65,24.15
90,33.57,31.73
90,55.82,35.86
90,30.14,47.19
90,43.05,29.39
90,46.52,40.54
90,34.57,50.52
90,26.32,18.92
90,32.73,20.8
90,24.47,34.19
90,55.95,46.0
90,53.17,38.88
90,38.12,46.98
90,30.22,16.49
90,63.16,39.02
90,53.72,3.9
90,39.93,49.81
90,63.43,48.29
90,49.79,31.6
90,52.13,9.81
90,34.45,32.92
90,28.29,47.5
90,27.59,39.77
90,75.08,55.55
90,37.24,31.95
90,48.85,57.55
90,53.97,12.97
90,47.73,26.86
90,45.99,20.96
90,45.7,43.3
90,54.24,21.88
90,34.48,46.28
90,42.27,42.75
90,18.05,37.19
90,23.78,33.95
90,31.13,23.61
90,59.1,41.8
90,44.45,29.57
90,57.07,43.58
90,53.0,51.6
90,51.38,31.72
90,35.73,49.65
90,48.97,37.21
90,51.31,41.69
90,76.61,20.58
90,43.5,27.57
90,57.52,27.45
90,46.39,49.93
90,38.87,31.26
90,59.3,42.03
90,72.59,34.28
90,51.41,31.19
90,39.12,18.93
90,54.08,14.12
90,51.63,31.39
90,76.81,32.03
90,57.65,25.45
90,35.86,36.71
90,64.57,56.72
90,58.08,51.54
90,60.16,34.93
90,53.78,35.32
90,61.11,41.72
90,53.73,37.38
90,44.69,41.74
90,49.74,37.69
90,46.49,35.69
90,52.44,27.49
90,49.03,38.5
90,43.91,9.64
90,45.64,37.43
90,47.95,11.78
90,24.85,37.44
90,61.32,23.75
90,52.52,48.58
90,40.05,35.5
90,55.69,34.54
90,41.39,38.98
90,41.39,25.01
90,52.87,46.86
90,66.6,42.15
90,51.64,28.46
90,37.91,22.88
90,43.43,29.89
90,59.04,32.82
90,53.26,22.07
90,60.47,28.97
90,53.11,27.49
90,58.02,31.78
90,74.17,31.86
90,30.42,39.37
90,79.29,34.34
90,60.17,38.42
90,82.12,36.74
90,35.22,31.86
90,52.97,41.52
90,50.07,3.82
90,59.49,30.05
90,54.11,27.72
90,52.65,35.31
90,58.13,27.02
90,46.61,40.04
90,41.29,41.98
90,53.89,18.78
90,41.27,36.46
90,46.37,19.91
90,29.27,39.28
90,48.73,28.87
90,35.93,25.15
90,47.57,15.19
90,33.88,32.99
90,47.75,21.26
90,59.7,17.68
90,40.25,36.05
90,35.87,44.66
90,58.16,38.34
90,59.87,18.26
90,53.51,32.5
90,41.95,41.49
90,39.81,32.5
90,43.69,37.58
90,47.23,29.19
90,25.57,29.77
90,35.22,26.74
90,64.26,40.73
90,50.7,41.43
90,63.95,27.89
90,61.2,42.3
90,43.94,18.3
90,44.13,32.12
90,60.57,19.11
90,57.86,21.55
90,60.84,18.98
90,47.82,26.79
90,49.85,40.82
90,44.68,33.14
90,47.3,27.58
90,39.09,32.09
90,47.03,11.38
90,45.92,40.29
90,42.04,9.28
90,58.28,26.22
90,29.67,33.13
90,52.39,38.9
90,36.02,36.63
90,36.98,33.46
90,38.09,50.03
90,54.12,56.16
90,18.65,34.08
90,50.19,32.9
90,48.59,32.24
90,35.39,27.28
90,50.37,38.13
90,32.23,47.99
90,47.43,6.61
90,31.74,32.13
90,74.65,50.37
90,59.2,38.32
90,51.2,38.55
90,35.58,16.39
90,44.42,41.72
90,44.96,45.1
90,51.14,36.2
90,53.18,26.79
90,50.92,38.87
90,52.45,22.58
90,45.79,21.13
90,52.45,42.82
90,39.71,46.05
91,32.57,29.32
91,14.87,26.44
91,46.69,42.44
91,23.96,45.86
91,34.76,20.04
91,20.34,46.57
91,37.59,23.28
91,38.66,8.35
91,8.19,34.12
91,21.16,39.58
91,27.96,17.33
91,23.17,12.19
91,41.33,28.56
91,22.24,27.09
91,39.29,49.07
91,36.3,34.13
91,28.6,42.08
91,39.83,36.31
91,10.01,51.26
91,29.2,24.19
91,19.93,33.03
91,28.61,16.74
91,23.9,42.93
91,30.78,46.25
91,30.12,43.6
91,31.8,32.63
91,32.32,17.62
91,37.45,33.05
91,13.64,26.55
91,36.62,44.15
91,10.34,29.31
91,0.0,29.07
91,55.64,57.91
91,17.8,42.79
91,24.18,45.84
91,5.77,28.37
91,24.09,21.9
91,32.69,45.73
91,33.16,50.41
91,14.31,19.85
91,24.23,28.31
91,34.79,23.94
91,33.1,39.3
91,31.67,45.95
91,39.89,29.95
91,28.58,29.92
91,48.1,12.48
91,26.19,23.5
91,39.03,50.58
91,39.49,39.42
91,8.69,44.19
91,35.73,29.98
91,21.68,31.0
91,16.88,34.2
91,24.48,37.57
91,32.1,49.14
91,9.66,26.6
91,30.35,32.48
91,27.17,25.27
91,43.5,12.35
91,21.76,44.12
91,45.47,53.22
91,35.03,42.42
91,29.56,36.53
91,46.56,54.39
91,54.99,39.05
91,27.26,42.83
91,20.38,35.55
91,35.58,37.23
91,11.5,32.54
91,13.09,43.16
91,46.99,22.0
91,37.43,38.61
91,18.84,24.62
91,70.76,39.61
91,12.03,60.34
91,38.06,41.7
91,19.65,46.91
91,53.15,43.93
91,23.1,8.42
91,26.3,32.55
91,6.49,38.93
91,57.07,11.02
91,21.97,30.88
91,36.24,33.13
91,30.06,20.45
91,22.83,23.33
91,1.04,48.71
91,27.03,0.0
91,26.47,36.99
91,34.14,46.8
91,57.89,33.7
91,38.38,49.49
91,41.18,29.3
91,26.03,24.04
91,12.93,33.9
91,26.37,29.8
91,20.45,27.71
91,29.35,32.01
91,23.58,25.29
91,8.19,24.78
91,46.47,21.66
91,28.17,38.58
91,25.71,23.01
91,15.64,20.34
91,23.82,22.19
91,18.78,36.26
91,14.48,41.36
91,32.12,42.26
91,23.91,36.36
91,39.73,39.89
91,25.32,33.4
91,31.49,39.01
91,31.12,38.84
91,35.0,25.97
91,19.06,22.17
91,41.69,48.87
91,14.66,35.38
91,30.55,45.57
91,14.34,21.9
91,28.43,29.54
91,41.58,18.86
91,37.22,41.11
91,43.76,27.24
91,26.06,27.9
91,41.82,55.51
91,21.0,41.33
91,24.04,41.19
91,31.69,20.78
91,41.05,13.57
91,22.88,44.68
91,39.04,9.36
91,33.01,28.48
91,34.38,25.07
91,18.89,23.82
91,25.0,29.15
91,28.78,22.39
91,34.39,20.62
91,19.5,36.81
91,13.2,45.73
91,2.27,14.9
91,39.7,36.15
91,42.27,39.96
91,3.87,38.91
91,30.98,31.57
91,25.1,27.43
91,45.82,42.34
91,27.27,37.69
91,37.09,13.16
92,31.78,6.28
92,42.84,0.0
92,52.39,7.55
92,35.24,2.64
92,49.03,20.23
92,33.14,2.29
92,29.92,6.64
92,54.0,14.03
92,61.26,33.94
92,30.61,6.39
92,58.39,0.0
92,45.83,0.0
92,17.23,4.53
92,27.35,6.77
92,53.91,39.35
92,24.89,24.63
92,37.96,10.53
92,44.94,34.38
92,51.82,7.26
92,48.4,9.48
92,66.39,8.82
92,35.39,25.3
92,47.28,13.23
92,51.88,30.58
92,55.26,18.77
92,59.67,24.0
92,40.36,0.0
92,54.47,0.0
92,33.96,0.0
92,44.99,9.29
92,52.52,0.0
92,58.68,27.64
92,53.41,11.81
92,47.18,20.77
92,44.97,8.59
92,53.13,23.07
92,74.46,0.0
92,57.11,13.46
92,50.96,19.51
92,28.2,20.44
92,35.02,10.51
92,41.79,0.0
92,57.83,25.12
92,33.82,9.68
92,54.35,10.64
92,47.56,38.41
92,50.61,15.06
92,43.19,8.29
92,38.24,7.63
92,33.34,21.1
92,53.95,4.97
92,45.0,19.63
92,32.0,26.11
92,48.9,13.03
92,90.5,24.87
92,43.38,13.24
92,67.5,6.44
92,12.39,0.0
92,42.48,17.03
92,58.41,17.26
92,46.2,24.79
92,37.65,23.73
92,45.66,36.74
92,58.81,7.61
92,73.86,17.91
92,59.85,6.44
92,39.44,24.23
92,42.97,3.8
92,43.07,24.05
92,34.73,5.9
92,43.98,22.43
92,42.44,27.27
92,30.39,0.0
92,56.9,0.0
92,51.47,16.58
92,37.67,15.41
92,47.92,10.79
92,33.46,8.76
92,38.82,4.59
92,54.94,17.64
92,52.12,3.39
92,39.33,18.03
92,50.05,7.68
92,45.03,9.35
92,33.04,27.37
92,43.83,24.5
92,51.62,3.03
92,49.98,4.4
92,24.0,22.56
92,48.16,0.0
92,46.33,29.99
92,21.32,15.49
92,35.5,7.64
92,52.39,14.12
92,64.0,28.97
92,24.67,0.0
92,58.73,25.29
92,21.56,27.14
92,64.17,10.47
92,42.9,13.21
92,36.71,15.5
92,50.61,22.07
92,33.49,5.97
92,52.71,13.84
92,44.39,12.9
92,0.0,21.47
92,35.46,43.43
92,48.48,5.93
92,59.86,14.87
92,50.31,5.63
92,59.66,8.62
92,34.38,2.16
92,55.46,0.0
92,55.68,27.01
92,24.8,17.92
92,60.29,15.02
92,50.26,4.39
92,42.34,13.18
92,42.12,1.28
92,32.51,13.7
92,54.2,17.67
92,49.93,8.03
92,53.58,5.68
92,47.03,8.58
92,48.68,22.96
92,42.15,16.22
92,60.0,0.0
92,53.88,21.96
92,48.25,19.98
92,44.25,16.06
92,23.02,32.1
92,20.2,14.26
92,41.21,18.74
92,62.49,19.16
92,36.84,23.65
92,37.35,11.55
92,33.36,6.91
92,29.22,24.7
92,34.12,24.13
92,49.62,28.02
92,39.61,18.57
92,39.02,0.0
92,37.86,15.8
92,49.08,14.37
92,51.07,27.52
92,21.7,25.64
92,36.12,20.74
92,44.84,0.0
92,51.71,4.93
92,47.66,9.99
92,56.7,10.24
92,27.65,15.84
92,51.4,30.28
92,72.67,22.57
92,46.62,3.89
92,47.15,4.88
92,52.75,3.89
92,38.91,12.71
92,33.69,22.86
92,46.75,24.6
92,24.5,9.86
92,51.15,13.67
92,53.34,32.42
92,25.15,0.0
92,48.12,21.02
92,43.19,19.83
92,65.21,10.74
92,63.03,13.8
92,56.94,18.62
92,61.74,10.76
92,41.25,6.99
92,49.38,6.16
92,42.72,34.48
92,33.04,9.16
92,47.07,16.21
92,44.92,22.64
92,43.37,11.67
92,45.23,14.39
92,46.79,19.53
92,57.54,4.67
92,38.4,0.0
92,29.36,5.96
92,54.81,33.01
92,57.14,7.67
92,50.65,15.44
92,31.2,0.0
92,44.29,28.76
92,49.71,10.69
92,32.11,9.0
92,36.06,12.53
92,44.09,41.64
92,61.38,18.86
92,48.93,12.28
92,38.56,0.0
92,43.38,28.88
92,37.34,6.36
92,40.64,4.62
92,55.39,5.6
92,21.04,30.12
92,63.09,13.54
92,74.46,0.0
92,48.11,11.75
92,35.2,4.85
92,61.12,17.95
92,49.61,9.75
92,39.16,0.0
92,33.37,13.09
92,40.72,13.38
92,48.5,0.21
92,57.64,0.0
92,49.69,17.11
92,51.9,10.91
92,41.66,11.63
92,57.11,22.2
92,43.31,0.0
92,69.89,14.66
92,37.51,21.29
92,51.13,11.99
92,74.46,0.0
92,59.55,6.73
92,55.69,9.03
92,49.86,0.0
92,46.69,18.09
92,43.74,14.04
92,38.7,6.93
92,26.04,24.84
92,54.33,8.26
92,26.01,30.28
92,54.47,11.04
92,41.98,3.5
92,33.58,3.83
92,64.27,15.0
92,27.16,2.22
92,37.34,15.59
92,38.56,9.59
92,47.94,9.34
92,38.04,13.54
92,65.0,25.05
92,28.17,8.03
92,99.11,16.03
92,32.24,18.89
92,84.43,0.69
92,60.21,19.75
92,44.57,22.97
92,48.95,24.63
92,41.08,1.8
92,50.51,2.57
92,36.42,13.4
92,55.22,12.78
92,48.37,14.21
92,33.14,10.08
92,51.55,16.04
92,50.75,0.0
92,36.68,21.24
92,40.44,30.19
92,52.66,7.92
92,60.18,16.23
92,44.15,32.49
92,58.1,14.37
92,61.17,17.36
92,62.94,34.26
92,51.42,36.4
92,34.28,2.33
92,57.59,9.47
92,43.51,23.83
92,52.58,19.47
92,37.82,21.77
92,38.2,0.0
93,92.6,44.04
93,71.85,28.41
93,82.61,20.23
93,95.41,33.42
93,70.02,34.39
93,78.83,31.55
93,92.88,47.09
93,95.67,39.51
93,81.2,32.73
93,100.77,33.94
93,100.35,34.89
93,64.69,39.79
93,105.0,34.58
93,103.16,32.3
93,90.69,19.32
93,86.22,26.19
93,98.26,37.05
93,94.94,36.07
93,84.47,17.66
93,105.0,27.82
93,60.64,23.77
93,79.36,49.01
93,93.82,36.76
93,87.32,38.73
93,97.09,33.27
93,69.87,27.11
93,84.69,29.1
93,102.95,39.42
93,68.58,31.14
93,84.87,39.53
93,81.1,35.57
93,92.72,37.25
93,93.11,37.81
93,89.26,28.21
93,84.23,30.58
93,88.82,44.0
93,85.86,54.09
93,87.58,44.1
93,105.0,3.32
93,72.37,25.66
93,92.44,35.26
93,75.75,21.92
93,105.0,21.4
93,89.16,29.39
93,71.52,37.8
93,84.99,40.79
93,69.03,29.96
93,79.77,29.11
93,96.0,24.72
93,105.0,39.58
93,102.05,38.84
93,86.64,43.98
93,95.41,35.43
93,98.51,19.58
93,105.0,30.16
93,80.15,43.43
93,105.0,14.91
93,73.8,33.07
93,103.34,37.14
93,79.93,56.04
93,79.11,27.39
93,84.3,32.66
93,77.91,52.56
93,93.54,27.53
93,103.95,45.82
93,60.55,38.32
93,85.73,31.57
93,73.87,38.97
93,99.77,32.38
93,105.0,58.84
93,85.73,11.28
93,78.86,30.89
93,67.0,31.22
93,105.0,32.53
93,105.0,45.88
93,62.28,29.08
93,96.52,39.41
93,73.54,36.55
93,81.39,43.22
93,71.77,32.49
93,61.99,37.54
93,87.41,32.64
93,105.0,23.15
93,75.96,51.59
93,99.59,25.62
93,101.63,28.74
93,97.38,24.57
93,105.0,38.42
93,100.42,28.74
93,105.0,50.67
93,73.09,39.87
93,97.69,30.95
93,105.0,23.99
93,77.96,32.78
93,42.68,39.72
93,71.52,33.5
93,78.58,32.46
93,95.3,22.77
93,80.64,58.67
93,88.04,31.79
93,80.14,18.88
93,86.33,22.17
93,87.14,30.21
93,79.78,55.39
93,98.68,32.13
93,105.0,29.88
93,73.06,43.29
93,90.83,44.09
93,69.42,41.25
93,65.21,36.2
93,101.48,21.85
93,105.0,25.74
93,83.73,16.5
93,105.0,31.54
93,79.57,29.33
93,84.95,28.19
93,105.0,37.07
93,76.14,26.77
93,99.92,30.25
93,83.47,28.65
93,78.63,33.65
93,81.39,38.01
93,59.81,19.21
93,104.39,38.99
93,90.94,36.91
93,86.08,38.6
93,78.99,35.47
93,92.05,37.98
93,99.48,29.43
93,84.43,38.88
93,100.53,46.59
93,91.58,28.55
93,86.79,28.95
94,38.65,25.88
94,53.49,36.11
94,42.4,15.29
94,63.88,25.2
94,41.94,7.08
94,37.35,58.58
94,47.94,36.18
94,53.66,35.83
94,52.16,39.89
94,55.01,61.86
94,40.81,29.21
94,62.76,23.21
94,26.48,56.0
94,37.85,20.46
94,48.5,48.28
94,38.94,33.19
94,43.97,38.77
94,35.24,18.2
94,45.29,62.53
94,54.02,29.8
94,41.04,26.29
94,36.57,40.03
94,42.01,26.91
94,62.35,38.67
94,62.24,20.13
94,41.78,35.6
94,54.61,27.37
94,47.76,25.38
94,64.69,23.65
94,50.49,43.74
94,45.38,30.15
94,68.8,31.98
94,35.99,38.7
94,52.15,46.54
94,65.76,23.84
94,56.66,36.43
94,38.08,23.99
94,37.38,31.71
94,29.69,45.72
94,67.28,8.19
94,33.27,23.85
94,57.27,31.46
